time,seconds_elapsed,z,y,x
1718607533303560000,113.06055981445313,69.1500015258789,-33.881248474121094,-30.35624885559082
1718607533353708800,113.11070874023437,69.5999984741211,-34.3125,-30.862499237060547
1718607533403820000,113.16082006835937,69.1312484741211,-34.36874771118164,-31.462499618530273
1718607533453981400,113.2109814453125,69.2437515258789,-33.82500076293945,-32.30624771118164
1718607533504124000,113.2611240234375,68.9437484741211,-33.86249923706055,-32.60625076293945
1718607533554271200,113.31127124023438,68.7562484741211,-33.11249923706055,-32.83124923706055
1718607533604387000,113.36138696289062,69.07499694824219,-33.20624923706055,-32.54999923706055
1718607533654555000,113.41155493164062,68.9437484741211,-34.08749771118164,-32.34375
1718607533704693800,113.46169384765625,68.17499542236328,-34.04999923706055,-33.07500076293945
1718607533754825500,113.51182543945312,67.59375,-34.70624923706055,-33.29999923706055
1718607533804966000,113.5619658203125,68.34375,-34.85625076293945,-33.46875
1718607533855139600,113.6121396484375,68.4937515258789,-34.98749923706055,-33.63750076293945
1718607533905277400,113.66227734375,68.1937484741211,-35.64374923706055,-33.693748474121094
1718607533955427000,113.71242700195313,68.36249542236328,-35.86874771118164,-33.412498474121094
1718607534005557800,113.76255786132812,68.23124694824219,-35.96249771118164,-33.131248474121094
1718607534055715600,113.81271557617187,68.08124542236328,-35.662498474121094,-32.64374923706055
1718607534105853000,113.86285302734375,68.08124542236328,-35.39999771118164,-32.60625076293945
1718607534155977200,113.91297729492187,68.2125015258789,-34.912498474121094,-32.86874771118164
1718607534206112300,113.9631123046875,68.4749984741211,-34.20000076293945,-33.39374923706055
1718607534256271400,114.01327124023437,68.92499542236328,-34.3125,-33.26250076293945
1718607534306389500,114.06338940429687,69.07499694824219,-34.443748474121094,-33.28125
1718607534356541700,114.11354174804687,68.92499542236328,-34.36874771118164,-33.881248474121094
1718607534406692400,114.1636923828125,68.92499542236328,-34.36874771118164,-33.881248474121094
1718607534456840700,114.2138408203125,69.0562515258789,-34.03125,-34.29375076293945
1718607534506984400,114.263984375,69.3375015258789,-34.23749923706055,-35.08124923706055
1718607534557120300,114.31412036132812,69.01874542236328,-34.349998474121094,-35.98125076293945
1718607534607291000,114.36429077148438,68.8499984741211,-34.38750076293945,-36.28125
1718607534657451800,114.41445166015625,69.29999542236328,-35.0625,-36.67499923706055
1718607534707591200,114.46459106445313,70.21875,-35.15625,-36.54375076293945
1718607534757718800,114.51471875,70.19999694824219,-35.193748474121094,-36.84375
1718607534807853000,114.56485302734374,70.03125,-34.631248474121094,-37.537498474121094
1718607534858019800,114.61501977539062,70.1812515258789,-34.46249771118164,-37.21875
1718607534908165600,114.66516552734375,70.6312484741211,-34.875,-37.42499923706055
1718607534958285600,114.71528564453125,70.78125,-35.39999771118164,-37.631248474121094
1718607535008433200,114.76543310546874,71.1187515258789,-36.693748474121094,-37.76250076293945
1718607535058589700,114.81558959960938,71.13749694824219,-37.18124771118164,-37.66875076293945
1718607535108723500,114.86572338867188,70.96875,-37.068748474121094,-37.79999923706055
1718607535158836000,114.9158359375,70.66874694824219,-37.23749923706055,-38.11874771118164
