time,seconds_elapsed,z,y,x
1718607420438296300,0.19529638671875,0.09057807922363281,-0.010665655136108398,-0.038050755858421326
1718607420516496000,0.273495849609375,0.04990673065185547,0.013258129358291626,-0.046893566846847534
1718607420594695200,0.351695068359375,0.024776458740234375,0.050910770893096924,0.012539327144622803
1718607420672894500,0.42989453125,0.060683250427246094,-0.013048410415649414,-0.013026490807533264
1718607420751094000,0.508093994140625,0.030809402465820312,0.04259994626045227,0.05742985010147095
1718607420829293300,0.586293212890625,0.05846691131591797,0.0000903010368347168,-0.012358903884887695
1718607420907492600,0.66449267578125,0.06101417541503906,-0.02875390648841858,-0.0981498509645462
1718607420985692200,0.742692138671875,0.07782840728759766,0.0001825094223022461,-0.08952592313289642
1718607421063891500,0.820891357421875,0.07410049438476562,0.012257128953933716,-0.07194873690605164
1718607421142090800,0.8990908203125,0.044081687927246094,-0.0277232825756073,-0.04727323353290558
1718607421220290300,0.977290283203125,0.06670761108398438,-0.026636451482772827,0.009348288178443909
1718607421298489600,1.055489501953125,0.06166648864746094,0.060484230518341064,0.04638070613145828
1718607421376689000,1.13368896484375,0.04371166229248047,-0.03202897310256958,0.04025004059076309
1718607421454888400,1.211888427734375,0.045009613037109375,0.008632063865661621,-0.1369009166955948
1718607421533087700,1.290087646484375,0.0449676513671875,0.03304469585418701,-0.008535876870155334
1718607421611287000,1.368287109375,0.05456256866455078,0.032139748334884644,0.029257498681545258
1718607421689486600,1.446486572265625,0.035411834716796875,-0.012493222951889038,0.011948615312576294
1718607421767686000,1.524685791015625,0.043804168701171875,0.03159204125404358,-0.06904749572277069
1718607421845885200,1.60288525390625,0.05583667755126953,0.010850578546524048,-0.0866774320602417
1718607421924084700,1.681084716796875,0.06184673309326172,-0.010568857192993164,-0.03472167253494263
1718607422002284000,1.759283935546875,0.048595428466796875,-0.03364291787147522,0.011383473873138428
1718607422080483600,1.837483642578125,0.10215282440185547,0.07141794264316559,-0.00153331458568573
1718607422158683000,1.915682861328125,0.0006246566772460938,0.031055033206939697,0.02562481164932251
1718607422236882200,1.993882080078125,0.003082275390625,0.028369754552841187,-0.08962234854698181
1718607422315081700,2.072081787109375,0.04853343963623047,0.024860471487045288,0.04382305592298508
1718607422393281000,2.150281005859375,0.0641489028930664,-0.017935335636138916,-0.046172767877578735
1718607422471480300,2.228480224609375,0.053427696228027344,-0.01860225200653076,-0.061881303787231445
1718607422549679900,2.306679931640625,0.05576801300048828,0.051064640283584595,0.039621755480766296
1718607422627879200,2.384879150390625,0.023561477661132812,-0.03669160604476929,-0.02401682734489441
1718607422706078500,2.463078369140625,0.06431007385253906,0.061964452266693115,-0.07566449046134949
1718607422784278000,2.541278076171875,0.03810882568359375,0.061101704835891724,-0.04804135859012604
